therapist_consistency_id,therapist_id,therapist_name,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,therapist_role,employment_type,active_flag,hours_available,hours_sold,utilization_percent,revenue_eur,yield_eur_per_sold_hour,revpath_proxy_eur_per_available_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_impact_rate_percent,complaint_rate_percent,service_recovery_rate_percent,schedule_adherence_percent,attendance_reliability_percent,performance_level_score,utilization_stability_score,yield_stability_score,guest_quality_stability_score,commercial_consistency_score,attendance_consistency_score,variance_penalty_score,market_fairness_modifier_score,therapist_consistency_score_0_100,therapist_consistency_band,consistency_primary_gap,consistency_secondary_gap,consistency_variance_flag,coach_priority_flag,burnout_risk_flag,score_confidence_level,observed_weeks_count,observed_months_count,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status,month_id,avg_schedule_stability_score_0_100,avg_workload_density_ratio,productive_utilization_ratio,idle_hour_ratio,overtime_hour_ratio,coverage_gap_day_ratio,burnout_exposure_day_ratio,burnout_risk_score_0_100,burnout_band,integrity_band,coaching_priority_band,managerial_story,therapist_name_perf,upsell_score_0_100,total_commercial_score_0_100,bonus_reward_eligibility_flag,commercial_reward_reason,top3_therapist_flag,bottom3_therapist_flag,refresh_training_required_flag,refresh_training_reason,coaching_action_recommendation
TCS_00337,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,therapist,full_time,yes,144.47,80.46,55.69,4414.04,54.86,30.55,57.6,48.81,20.28,16.37,2.29,2.45,20.45,89.16,91.48,49.056,97.85,94.34,95.1,34.545,90.32,3.6140000000000017,0,71.79,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-01,88.3408,0.64191,0.6419098693442961,0.2936338883967881,0.0,0.0,0.0,22.50286870588236,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist D,46.03974462432217,57.6273595433772,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00338,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,therapist,full_time,yes,157.2,80.72,51.35,4705.17,58.29,29.93,61.2,55.93,23.46,15.73,4.45,2.15,16.77,88.4,96.57,50.28249999999999,93.51,97.77,95.7,39.695,92.485,3.9180000000000055,0,72.92,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-02,93.663,0.732067,0.7320665462275718,0.2197054599891572,0.0,0.0,0.0,23.98554588235294,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,47.39491830237324,58.88120506630528,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00339,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,therapist,full_time,yes,144.9,82.24,56.76,4415.47,53.69,30.47,56.37,56.18,20.34,16.5,3.0,2.07,17.58,85.01,84.77,50.1355,98.92,93.17,95.86,38.26,84.89,3.5780000000000105,0,71.79,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-03,89.799,0.684714,0.6847136674642782,0.2585347969843092,0.0,0.0,0.0,23.335037647058822,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist D,44.50247042527712,56.78185873390242,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00340,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,therapist,full_time,yes,160.71,85.34,53.1,4842.19,56.74,30.13,59.58,46.55,15.61,13.04,2.26,2.44,21.39,94.14,93.79,47.768,95.26,96.22,95.12,31.08,93.965,3.896000000000004,0,71.38,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-04,84.5331,0.698822,0.698821976452631,0.2469659550409396,0.0,0.0,0.0,26.298898588235293,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,45.59716756640876,57.19944216152482,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00341,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-05-01,2018-05-31,12,therapist,full_time,yes,140.69,81.86,58.18,4744.61,57.96,33.72,60.86,54.43,18.7,10.64,4.09,2.38,21.55,95.48,95.97,51.6185,99.66,97.44,95.24,36.565,95.725,1.6360000000000023,0,74.84,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-05,96.0229,0.713158,0.7131581423389077,0.2352104093457797,0.0,0.0,0.0,25.25744023529412,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,50.1298692846937,61.24942810658154,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00342,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-06-01,2018-06-30,12,therapist,full_time,yes,160.11,81.7,51.03,4739.42,58.01,29.6,60.91,43.36,19.46,9.99,4.03,1.67,13.37,93.49,90.86,47.587,93.19,97.49,96.66,31.41,92.175,4.062000000000003,0,71.08,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-06,54.4447,1.022084,1.022084276290522,0.0,0.0297872209467652,1.0,1.0,52.004902666666666,guarded,healthy,watchlist,schedule instability is weakening service consistency and operational reliability,Therapist D,34.41302768217595,50.91316522519678,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00343,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-07-01,2018-07-31,12,therapist,full_time,yes,151.51,85.22,56.25,4798.74,56.31,31.67,59.13,39.54,24.8,17.09,4.04,3.23,28.56,91.5,95.88,49.047,98.41,95.79,93.54,32.17,93.69,2.9660000000000046,0,72.33,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-07,83.3473,0.850973,0.8509728970824072,0.1222021975466542,0.0,0.0,0.0,32.02121811764706,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,44.102462604481005,56.80485443246455,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00344,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-08-01,2018-08-31,12,therapist,full_time,yes,155.31,79.24,51.02,4465.17,56.35,28.75,59.17,54.84,18.85,16.97,4.48,2.51,22.99,86.77,92.1,48.633,93.18,95.83,94.98,36.845,89.435,4.897999999999998,0,70.99,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-08,82.2699,0.920679,0.9206791461061103,0.0650431213533588,0.0,0.0,0.0,35.79064729411765,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,39.46837971627575,53.653108843951664,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00345,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-09-01,2018-09-30,12,therapist,full_time,yes,149.58,91.84,61.4,5131.1,55.87,34.3,58.66,51.21,27.97,9.47,4.95,3.09,28.97,82.22,94.91,52.9215,96.44,95.35,93.82,39.59,88.565,3.9020000000000032,0,73.14,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-09,84.8361,0.736922,0.7369219227050428,0.2157240753108067,0.0,0.0,0.0,27.159009176470587,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,47.95762801129222,59.289695406210726,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00346,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-10-01,2018-10-31,12,therapist,full_time,yes,158.78,76.23,48.01,4068.4,53.37,25.62,56.04,50.02,21.74,9.69,2.52,3.92,35.74,89.02,84.64,46.247,90.17,92.85,92.16,35.88,86.83,7.576000000000008,0,67.95,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-10,87.7583,0.809637,0.8096370493652374,0.1560976162046871,0.0,0.0,0.0,28.51928635294118,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,37.59979690269119,51.25738829648016,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00347,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-11-01,2018-11-30,12,therapist,full_time,yes,156.85,73.81,47.06,3894.95,52.77,24.83,55.41,49.0,27.93,11.42,3.38,3.24,24.96,82.15,92.77,46.48,89.22,92.25,93.52,38.465,87.46000000000001,8.06,0,68.19,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-11,93.6494,0.744262,0.7442617429700491,0.209705345389841,0.0,0.0,0.0,26.27411905882353,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,37.49451445103885,51.30748294807137,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00348,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2018-12-01,2018-12-31,12,therapist,full_time,yes,149.22,85.96,57.61,4793.13,55.76,32.12,58.55,51.49,25.61,14.86,4.46,2.47,19.35,93.66,95.71,51.2445,99.77,95.24,95.06,38.55,94.685,2.490000000000004,0,74.25,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-12,59.5609,0.910152,0.910151642529366,0.0736756562462557,0.0554212704184313,1.0,1.0,53.44576650980392,guarded,healthy,watchlist,schedule instability is weakening service consistency and operational reliability,Therapist D,35.06480633838895,52.69814348611392,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00349,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2019-01-01,2019-01-31,12,therapist,full_time,yes,157.63,79.23,50.26,4648.42,58.67,29.49,61.6,38.46,26.98,13.89,5.1,1.98,15.92,86.38,96.89,47.94149999999999,92.42,98.15,96.04,32.72,91.635,4.168000000000003,0,71.15,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-01,94.8506,0.663048,0.6630480628251221,0.2763007827135992,0.0,0.0,0.0,24.219057411764705,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist D,46.887580153811655,57.80566908459642,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00350,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2019-02-01,2019-02-28,12,therapist,full_time,yes,139.23,86.37,62.03,4794.4,55.51,34.44,58.29,51.5,23.94,16.75,4.66,3.55,27.97,88.99,93.23,52.455,95.81,94.99,92.9,37.72,91.11,4.3900000000000015,0,72.83,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-02,90.9505,0.669161,0.6691603614101255,0.2712885414767373,0.0,0.0,0.0,22.83090470588236,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist D,49.760863545218825,60.14197494987036,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00351,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2019-03-01,2019-03-31,12,therapist,full_time,yes,140.63,67.52,48.01,3710.9,54.96,26.39,57.71,47.96,23.0,17.58,3.32,1.96,17.11,92.17,90.91,46.68350000000001,90.17,94.44,96.08,35.480000000000004,91.54,6.548000000000006,0,69.61,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-03,84.6457,0.77772,0.777719802022394,0.1822699135020977,0.0,0.0,0.0,28.14181011764705,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,40.03648004280512,53.344564023542816,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00352,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2019-04-01,2019-04-30,12,therapist,full_time,yes,161.21,78.69,48.81,4394.84,55.85,27.26,58.64,39.03,19.18,14.21,5.36,4.03,32.65,91.69,90.02,45.3625,90.97,95.33,91.94,29.105,90.855,6.286000000000001,0,68.3,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-04,76.4386,0.813467,0.8134670193861316,0.152957063077909,0.0,0.0,0.0,31.967768,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist D,39.59065797815608,52.50986188798585,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
