manager_action_queue_id,source_record_id,queue_source,action_scope,action_priority,action_title,action_note,owner,outlet_id,outlet_or_entity_name,period_label
MAQ_01039,CRL_02371,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-10-01 to 2018-10-31
MAQ_01040,CRL_02376,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-10-01 to 2018-10-31
MAQ_01041,CRL_02377,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-10-01 to 2018-10-31
MAQ_01042,CRL_02378,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2018-10-01 to 2018-10-31
MAQ_01043,CRL_02379,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-10-01 to 2018-10-31
MAQ_01044,MSL_00239,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-11-01 to 2018-11-30
MAQ_01045,CRL_02381,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-11-01 to 2018-11-30
MAQ_01046,CRL_02386,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-11-01 to 2018-11-30
MAQ_01047,CRL_02387,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-11-01 to 2018-11-30
MAQ_01048,CRL_02389,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-11-01 to 2018-11-30
MAQ_01049,MSL_00240,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-12-01 to 2018-12-31
MAQ_01050,CRL_02391,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-12-01 to 2018-12-31
MAQ_01051,CRL_02396,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-12-01 to 2018-12-31
MAQ_01052,CRL_02397,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-12-01 to 2018-12-31
MAQ_01053,CRL_02399,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-12-01 to 2018-12-31
MAQ_01054,MSL_00241,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2019-01-01 to 2019-01-31
MAQ_01055,CRL_02401,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2019-01-01 to 2019-01-31
MAQ_01056,CRL_02406,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2019-01-01 to 2019-01-31
MAQ_01057,CRL_02407,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2019-01-01 to 2019-01-31
MAQ_01058,CRL_02409,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2019-01-01 to 2019-01-31
MAQ_01059,MSL_00242,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2019-02-01 to 2019-02-28
MAQ_01060,CRL_02411,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2019-02-01 to 2019-02-28
MAQ_01061,CRL_02416,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2019-02-01 to 2019-02-28
MAQ_01062,CRL_02417,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2019-02-01 to 2019-02-28
MAQ_01063,CRL_02419,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2019-02-01 to 2019-02-28
MAQ_01064,MSL_00243,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2019-03-01 to 2019-03-31
MAQ_01065,CRL_02421,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2019-03-01 to 2019-03-31
MAQ_01066,CRL_02426,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2019-03-01 to 2019-03-31
MAQ_01067,CRL_02427,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2019-03-01 to 2019-03-31
MAQ_01068,CRL_02429,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2019-03-01 to 2019-03-31
MAQ_01069,MSL_00244,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2019-04-01 to 2019-04-30
MAQ_01070,CRL_02431,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2019-04-01 to 2019-04-30
MAQ_01071,CRL_02432,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | body_treatment,2019-04-01 to 2019-04-30
MAQ_01072,CRL_02436,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2019-04-01 to 2019-04-30
MAQ_01073,CRL_02437,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2019-04-01 to 2019-04-30
MAQ_01074,CRL_02439,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2019-04-01 to 2019-04-30
MAQ_01075,MSL_00245,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2019-05-01 to 2019-05-31
MAQ_01076,CRL_02441,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2019-05-01 to 2019-05-31
MAQ_01077,CRL_02446,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2019-05-01 to 2019-05-31
MAQ_01078,CRL_02447,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2019-05-01 to 2019-05-31
MAQ_01079,CRL_02449,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2019-05-01 to 2019-05-31
MAQ_01080,MSL_00246,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2019-06-01 to 2019-06-30
MAQ_01081,CRL_02451,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2019-06-01 to 2019-06-30
MAQ_01082,CRL_02456,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2019-06-01 to 2019-06-30
MAQ_01083,CRL_02457,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2019-06-01 to 2019-06-30
MAQ_01084,CRL_02459,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2019-06-01 to 2019-06-30
MAQ_01085,MSL_00247,management_kpi_signal_layer,outlet_period,high,Team Sustainability,"rebalance roster and protect therapist recovery | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2019-07-01 to 2019-07-31
MAQ_01086,CRL_02461,conflict_resolution_layer,treatment_conflict,high,High Rev Burnout Risk,"rebalance roster and coaching support | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2019-07-01 to 2019-07-31
MAQ_01087,CRL_02462,conflict_resolution_layer,treatment_conflict,high,High Rev Burnout Risk,"rebalance roster and coaching support | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | body_treatment,2019-07-01 to 2019-07-31
