treatment_health_id,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,treatment_category,treatment_variant,session_duration_min,treatment_key,pricing_position,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,benchmark_methodology_status,launch_recommendation_flag,external_demand_proxy_index,external_stress_flag,bookings_count,guest_count,sold_hours,hours_available,utilization_percent,revenue_eur,revpath_eur_per_available_hour,yield_eur_per_sold_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,service_recovery_rate_percent,demand_strength_score,yield_quality_score,utilization_contribution_score,retention_quality_score,risk_penalty_score,market_fit_score,treatment_health_score_0_100,treatment_health_band,treatment_health_primary_driver,treatment_health_secondary_driver,treatment_health_risk_flag,treatment_health_action_hint,score_confidence_level,sample_size_observations,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status
THS_00001,MLT_OUTLET_001,Valletta,Malta,monthly,2017-01-01,2017-01-31,12,aromatherapy,standard,60,aromatherapy|standard|60,premium_core,64.0,76.0,76.0,below_market_median,launch_with_upside_room,0.883,yes,45,45,45.0,73.0,61.64,2672.1,36.6,59.38,59.38,50.78,17.87,10.4,10.75,4.2,1.16,10.73,100.0,59.38,61.64,42.5525,4.7170000000000005,78.4,71.19,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,45,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01203,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,deep_tissue,standard,60,deep_tissue|standard|60,premium_core,78.0,80.0,80.0,in_line_with_market_median,launch,0.911,no,53,53,53.0,81.0,65.43,4081.0,50.38,77.0,77.0,43.43,21.31,9.64,10.69,4.17,2.09,18.78,100.0,77.0,65.43,37.9,4.876,96.4,77.5,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,53,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01204,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,facial,basic,60,facial|basic|60,premium_core,94.0,100.0,100.0,in_line_with_market_median,launch,0.911,no,44,44,44.0,72.0,61.11,4232.8,58.79,96.2,96.2,55.7,16.57,12.47,7.65,3.79,1.44,12.83,100.0,96.2,61.11,45.917500000000004,3.7199999999999998,89.2,81.84,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,44,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01205,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,hot_stone,standard,75,hot_stone|standard|75,premium_core,95.0,90.0,90.0,in_line_with_market_median,launch,0.911,no,19,19,23.75,51.75,45.89,1726.53,33.36,72.7,90.87,43.58,27.24,9.17,9.32,2.86,2.23,16.79,100.0,72.7,45.89,39.495000000000005,4.1,91.0,72.62,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,19,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01206,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,massage,standard,60,massage|standard|60,accessible_premium,58.0,85.0,85.0,below_market_median,launch_with_upside_room,0.911,no,47,47,47.0,75.0,62.67,2600.98,34.68,55.34,55.34,42.38,20.52,15.05,8.51,2.96,3.19,27.32,100.0,55.34,62.67,36.915000000000006,4.079,51.4,66.31,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,47,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01207,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,reflexology,standard,45,reflexology|standard|45,traffic_builder,34.0,75.0,75.0,below_market_median,launch_as_entry_price,0.911,no,47,47,35.25,63.25,55.73,1535.96,24.28,43.57,32.68,42.91,18.99,11.02,7.0,2.86,2.45,21.17,100.0,43.57,55.73,36.93,3.4480000000000004,26.200000000000003,59.27,watchlist,commercial_performance,market_misalignment,risk_normal,maintain and monitor,medium,47,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01208,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,scrub,standard,45,scrub|standard|45,premium_core,52.0,50.0,50.0,in_line_with_market_median,launch,0.911,no,47,47,35.25,63.25,55.73,2407.81,38.07,68.31,51.23,54.71,22.72,11.3,6.98,3.93,1.74,13.15,100.0,68.31,55.73,46.7125,3.6209999999999996,96.4,75.18,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,47,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01209,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,swedish,standard,60,swedish|standard|60,premium_core,64.0,69.5,69.5,in_line_with_market_median,launch,0.911,no,47,47,47.0,75.0,62.67,2834.1,37.79,60.3,60.3,43.95,24.47,16.04,9.72,2.14,2.27,20.24,100.0,60.3,62.67,39.080000000000005,4.012,90.1,72.5,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,47,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01210,MLT_OUTLET_002,Sliema,Malta,monthly,2018-01-01,2018-01-31,12,wrap,standard,60,wrap|standard|60,premium_core,82.0,72.0,72.0,exact_only_locked,review_before_launch,0.911,no,36,36,36.0,64.0,56.25,2797.56,43.71,77.71,77.71,50.44,27.38,9.62,6.8,3.19,2.42,19.75,100.0,77.71,56.25,44.675,3.481,82.0,75.48,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,36,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01211,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,aromatherapy,standard,60,aromatherapy|standard|60,premium_core,64.0,76.0,76.0,below_market_median,launch_with_upside_room,0.931,no,51,51,51.0,79.0,64.56,3057.45,38.7,59.95,59.95,54.76,22.65,13.06,6.12,2.94,1.8,14.57,100.0,59.95,64.56,46.7325,3.078,78.4,72.65,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,51,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01212,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,body_treatment,standard,60,body_treatment|standard|60,premium_core,69.0,77.5,77.5,below_market_median,launch,0.931,no,48,48,48.0,76.0,63.16,3137.76,41.29,65.37,65.37,47.9,20.72,16.62,10.18,4.9,2.2,18.89,100.0,65.37,63.16,41.105,4.964,84.7,73.4,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,48,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01213,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,deep_tissue,standard,60,deep_tissue|standard|60,premium_core,78.0,80.0,80.0,in_line_with_market_median,launch,0.931,no,54,54,54.0,82.0,65.85,4026.24,49.1,74.56,74.56,54.56,25.37,10.94,9.72,3.6,3.0,27.33,100.0,74.56,65.85,47.2625,4.596,96.4,78.51,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,54,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01214,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,facial,basic,60,facial|basic|60,premium_core,94.0,100.0,100.0,in_line_with_market_median,launch,0.931,no,45,45,45.0,73.0,61.64,4316.4,59.13,95.92,95.92,48.12,20.23,13.99,6.86,2.01,1.53,14.07,100.0,95.92,61.64,41.147499999999994,2.9669999999999996,89.2,81.17,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,45,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01215,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,hot_stone,standard,75,hot_stone|standard|75,premium_core,95.0,90.0,90.0,in_line_with_market_median,launch,0.931,no,19,19,23.75,51.75,45.89,1745.53,33.73,73.5,91.87,48.98,18.58,11.45,7.13,3.44,1.48,13.18,100.0,73.5,45.89,41.379999999999995,3.4669999999999996,91.0,73.16,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,19,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01216,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,massage,standard,60,massage|standard|60,accessible_premium,58.0,85.0,85.0,below_market_median,launch_with_upside_room,0.931,no,48,48,48.0,76.0,63.16,2709.6,35.65,56.45,56.45,53.25,17.66,17.7,8.31,4.14,3.3,26.09,100.0,56.45,63.16,44.3525,4.395,51.4,67.83,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,48,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01217,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,reflexology,standard,45,reflexology|standard|45,traffic_builder,34.0,75.0,75.0,below_market_median,launch_as_entry_price,0.931,no,48,48,36.0,64.0,56.25,1524.48,23.82,42.35,31.76,53.47,21.64,16.05,6.63,2.42,3.09,26.91,100.0,42.35,56.25,45.5125,3.3329999999999997,26.200000000000003,60.45,watchlist,commercial_performance,market_misalignment,risk_normal,maintain and monitor,medium,48,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01218,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,scrub,standard,45,scrub|standard|45,premium_core,52.0,50.0,50.0,in_line_with_market_median,launch,0.931,no,48,48,36.0,64.0,56.25,2415.36,37.74,67.09,50.32,51.48,16.11,9.3,6.09,2.94,3.39,30.02,100.0,67.09,56.25,42.6375,3.387,96.4,74.35,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,48,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01219,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,swedish,standard,60,swedish|standard|60,premium_core,64.0,69.5,69.5,in_line_with_market_median,launch,0.931,no,48,48,48.0,76.0,63.16,2885.76,37.97,60.12,60.12,45.52,16.43,17.4,9.44,4.38,1.97,15.17,100.0,60.12,63.16,38.2475,4.54,90.1,72.37,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,48,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01220,MLT_OUTLET_002,Sliema,Malta,monthly,2018-02-01,2018-02-28,12,wrap,standard,60,wrap|standard|60,premium_core,82.0,72.0,72.0,exact_only_locked,review_before_launch,0.931,no,37,37,37.0,65.0,56.92,2896.36,44.56,78.28,78.28,44.85,18.91,17.93,9.84,2.66,1.55,13.43,100.0,78.28,56.92,38.365,4.0600000000000005,82.0,74.69,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,37,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01221,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,aromatherapy,standard,60,aromatherapy|standard|60,premium_core,64.0,76.0,76.0,below_market_median,launch_with_upside_room,0.97,no,53,53,53.0,81.0,65.43,3270.1,40.37,61.7,61.7,57.05,26.61,10.93,6.73,4.91,2.78,25.04,100.0,61.7,65.43,49.44,4.048,78.4,73.58,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,53,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01222,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,body_treatment,standard,60,body_treatment|standard|60,premium_core,69.0,77.5,77.5,below_market_median,launch,0.97,no,50,50,50.0,78.0,64.1,3408.0,43.69,68.16,68.16,46.1,18.11,12.79,6.9,4.3,3.22,27.17,100.0,68.16,64.1,39.102500000000006,4.004,84.7,74.0,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,50,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01223,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,deep_tissue,standard,60,deep_tissue|standard|60,premium_core,78.0,80.0,80.0,in_line_with_market_median,launch,0.97,no,56,56,56.0,84.0,66.67,4267.2,50.8,76.2,76.2,51.08,20.38,12.54,10.98,3.2,2.95,27.64,100.0,76.2,66.67,43.405,4.843999999999999,96.4,78.41,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,56,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01224,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,facial,basic,60,facial|basic|60,premium_core,94.0,100.0,100.0,in_line_with_market_median,launch,0.97,no,47,47,47.0,75.0,62.67,4571.22,60.95,97.26,97.26,43.8,22.03,9.18,9.84,2.27,1.71,14.58,100.0,97.26,62.67,38.357499999999995,3.975,89.2,81.15,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,47,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01225,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,hot_stone,standard,75,hot_stone|standard|75,premium_core,95.0,90.0,90.0,in_line_with_market_median,launch,0.97,no,20,20,25.0,53.0,47.17,1805.6,34.07,72.22,90.28,50.32,27.11,14.81,7.32,3.54,2.16,20.23,100.0,72.22,47.17,44.5175,3.69,91.0,73.57,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,20,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01226,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,massage,standard,60,massage|standard|60,accessible_premium,58.0,85.0,85.0,below_market_median,launch_with_upside_room,0.97,no,50,50,50.0,78.0,64.1,2825.5,36.22,56.51,56.51,52.16,22.72,16.11,7.0,2.39,3.07,26.85,100.0,56.51,64.1,44.8,3.431,51.4,68.16,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,50,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01227,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,reflexology,standard,45,reflexology|standard|45,traffic_builder,34.0,75.0,75.0,below_market_median,launch_as_entry_price,0.97,no,50,50,37.5,65.5,57.25,1679.5,25.64,44.79,33.59,54.91,19.02,16.0,8.67,2.34,3.68,32.73,100.0,44.79,57.25,45.9375,4.039,26.200000000000003,61.23,watchlist,commercial_performance,market_misalignment,risk_normal,maintain and monitor,medium,50,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01228,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,scrub,standard,45,scrub|standard|45,premium_core,52.0,50.0,50.0,in_line_with_market_median,launch,0.97,no,50,50,37.5,65.5,57.25,2500.5,38.18,66.68,50.01,46.35,23.64,15.76,8.3,3.09,2.9,22.9,100.0,66.68,57.25,40.6725,3.9970000000000003,96.4,74.06,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,50,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01229,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,swedish,standard,60,swedish|standard|60,premium_core,64.0,69.5,69.5,in_line_with_market_median,launch,0.97,no,50,50,50.0,78.0,64.1,3055.5,39.17,61.11,61.11,49.66,25.25,14.95,9.96,3.43,2.15,19.94,100.0,61.11,64.1,43.5575,4.446999999999999,90.1,73.63,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,50,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01230,MLT_OUTLET_002,Sliema,Malta,monthly,2018-03-01,2018-03-31,12,wrap,standard,60,wrap|standard|60,premium_core,82.0,72.0,72.0,exact_only_locked,review_before_launch,0.97,no,38,38,38.0,66.0,57.58,2905.86,44.03,76.47,76.47,40.27,26.68,11.2,10.98,2.36,3.04,27.76,100.0,76.47,57.58,36.8725,4.609999999999999,82.0,74.09,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,38,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01231,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,aromatherapy,standard,60,aromatherapy|standard|60,premium_core,64.0,76.0,76.0,below_market_median,launch_with_upside_room,0.99,no,54,54,54.0,82.0,65.85,3316.68,40.45,61.42,61.42,52.78,17.38,12.66,10.96,2.88,3.37,27.79,100.0,61.42,65.85,43.93,4.8260000000000005,78.4,72.64,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,54,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01232,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,body_treatment,standard,60,body_treatment|standard|60,premium_core,69.0,77.5,77.5,below_market_median,launch,0.99,no,51,51,51.0,79.0,64.56,3382.83,42.82,66.33,66.33,57.51,16.67,14.17,8.52,3.94,3.42,28.91,100.0,66.33,64.56,47.3,4.422,84.7,74.92,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,51,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01233,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,deep_tissue,standard,60,deep_tissue|standard|60,premium_core,78.0,80.0,80.0,in_line_with_market_median,launch,0.99,no,57,57,57.0,85.0,67.06,4203.18,49.45,73.74,73.74,42.79,26.19,13.69,8.8,3.0,3.61,32.92,100.0,73.74,67.06,38.64,4.2620000000000005,96.4,77.18,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,57,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01234,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,facial,basic,60,facial|basic|60,premium_core,94.0,100.0,100.0,in_line_with_market_median,launch,0.99,no,48,48,48.0,76.0,63.16,4717.92,62.08,98.29,98.29,43.55,26.93,10.57,6.03,3.28,1.8,15.37,100.0,98.29,63.16,39.394999999999996,3.1529999999999996,89.2,81.71,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,48,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01235,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,hot_stone,standard,75,hot_stone|standard|75,premium_core,95.0,90.0,90.0,in_line_with_market_median,launch,0.99,no,21,21,26.25,54.25,48.39,1930.11,35.58,73.53,91.91,41.6,16.7,12.35,7.05,3.8,3.02,25.98,100.0,73.53,48.39,35.375,3.859,91.0,72.63,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,21,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01236,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,massage,standard,60,massage|standard|60,accessible_premium,58.0,85.0,85.0,below_market_median,launch_with_upside_room,0.99,no,51,51,51.0,79.0,64.56,2810.1,35.57,55.1,55.1,56.85,16.66,15.06,8.83,3.1,3.5,31.84,100.0,55.1,64.56,46.8025,4.279,51.4,68.16,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,51,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01237,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,reflexology,standard,45,reflexology|standard|45,traffic_builder,34.0,75.0,75.0,below_market_median,launch_as_entry_price,0.99,no,51,51,38.25,66.25,57.74,1619.25,24.44,42.33,31.75,41.52,25.74,15.47,7.48,4.15,3.04,23.43,100.0,42.33,57.74,37.575,4.097,26.200000000000003,59.38,watchlist,commercial_performance,market_misalignment,risk_normal,maintain and monitor,medium,51,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_01238,MLT_OUTLET_002,Sliema,Malta,monthly,2018-04-01,2018-04-30,12,scrub,standard,45,scrub|standard|45,premium_core,52.0,50.0,50.0,in_line_with_market_median,launch,0.99,no,51,51,38.25,66.25,57.74,2571.93,38.82,67.24,50.43,40.75,16.28,12.36,9.4,4.49,1.42,12.21,100.0,67.24,57.74,34.6325,4.451,96.4,73.28,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,51,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
